visibility,windBearing,temperature,date_time,dewPoint,pressure,apparentTemperature,windSpeed,humidity,id,energy
11.83,202,12.02,2014-02-14T19:00:00Z,7.94,979.3,12.02,11.74,0.76,MAC000002,1.2810000000000001
9.88,197,11.71,2014-02-14T20:00:00Z,6.05,978.18,11.71,12.21,0.68,MAC000002,0.8350000000000001
7.35,196,10.32,2014-02-14T21:00:00Z,6.63,977.06,10.32,12.88,0.78,MAC000002,0.8490000000000001
10.19,208,9.9,2014-02-14T22:00:00Z,6.39,976.15,5.46,13.33,0.79,MAC000002,0.8410000000000001
9.72,218,9.87,2014-02-14T23:00:00Z,4.91,976.22,5.21,14.7,0.71,MAC000002,0.8460000000000001
11.41,220,9.71,2014-02-15T00:00:00Z,3.45,977.41,4.97,14.8,0.65,MAC000002,0.792
11.15,221,8.86,2014-02-15T01:00:00Z,4.04,978.46,4.03,13.42,0.72,MAC000002,0.644
11.35,225,8.74,2014-02-15T02:00:00Z,3.22,979.27,3.95,12.97,0.68,MAC000002,0.226
12.42,222,8.66,2014-02-15T03:00:00Z,3.27,979.91,3.96,12.36,0.69,MAC000002,0.29600000000000004
12.68,227,8.97,2014-02-15T04:00:00Z,2.43,980.74,4.32,12.64,0.64,MAC000002,0.262
12.68,227,8.21,2014-02-15T05:00:00Z,2.73,981.97,3.29,12.62,0.68,MAC000002,0.21000000000000002
12.68,226,8.23,2014-02-15T06:00:00Z,2.25,982.65,3.42,12.11,0.66,MAC000002,0.20500000000000002
12.39,228,8.59,2014-02-15T07:00:00Z,2.3,983.69,3.92,12.02,0.65,MAC000002,0.201
12.38,227,8.63,2014-02-15T08:00:00Z,2.36,985.19,4.02,11.73,0.65,MAC000002,0.201
12.13,231,8.55,2014-02-15T09:00:00Z,2.42,986.47,3.9,11.86,0.65,MAC000002,0.261
12.13,230,9.44,2014-02-15T10:00:00Z,3.17,987.14,5.12,11.79,0.65,MAC000002,0.681
12.13,235,9.38,2014-02-15T11:00:00Z,3.54,987.89,5.12,11.27,0.67,MAC000002,0.595
12.13,234,9.9,2014-02-15T12:00:00Z,3.15,988.56,5.79,11.43,0.63,MAC000002,0.216
11.35,235,9.41,2014-02-15T13:00:00Z,3.38,989.11,5.26,10.81,0.66,MAC000002,0.20800000000000002
11.35,242,9.36,2014-02-15T14:00:00Z,3.52,989.86,5.33,10.12,0.67,MAC000002,0.361
10.96,248,9.02,2014-02-15T15:00:00Z,3.04,991.13,4.97,9.79,0.66,MAC000002,0.865
12.13,253,8.54,2014-02-15T16:00:00Z,2.97,992.34,4.44,9.35,0.68,MAC000002,0.8580000000000001
12.13,249,8.04,2014-02-15T17:00:00Z,2.87,993.86,4.08,8.16,0.7,MAC000002,0.6950000000000001
12.13,246,7.51,2014-02-15T18:00:00Z,2.87,995.49,3.82,6.75,0.72,MAC000002,0.48800000000000004
12.68,247,7.39,2014-02-15T19:00:00Z,3.06,997.07,3.91,6.08,0.74,MAC000002,1.177
13.78,249,6.56,2014-02-15T20:00:00Z,2.76,998.15,3.03,5.61,0.77,MAC000002,0.599
14.31,248,6.47,2014-02-15T21:00:00Z,2.71,999.28,3.06,5.25,0.77,MAC000002,0.8330000000000001
14.31,248,5.96,2014-02-15T22:00:00Z,2.69,1000.33,2.68,4.69,0.8,MAC000002,0.8500000000000001
14.31,246,5.38,2014-02-15T23:00:00Z,2.6,1001.25,1.77,5.09,0.82,MAC000002,0.8440000000000001
14,248,5.28,2014-02-16T00:00:00Z,2.22,1002.27,1.9,4.56,0.81,MAC000002,0.794
13.45,249,4.87,2014-02-16T01:00:00Z,2.07,1003.13,1.37,4.6,0.82,MAC000002,0.45599999999999996
13.45,249,4.36,2014-02-16T02:00:00Z,2.01,1003.78,0.63,4.78,0.85,MAC000002,0.21700000000000003
14.31,249,4.2,2014-02-16T03:00:00Z,1.65,1004.3,0.73,4.25,0.83,MAC000002,0.20900000000000002
14.31,246,3.79,2014-02-16T04:00:00Z,1.16,1004.87,0.2,4.3,0.83,MAC000002,0.20700000000000002
14.31,247,3.28,2014-02-16T05:00:00Z,1.06,1005.44,-0.56,4.5,0.85,MAC000002,0.20400000000000001
14.31,245,3.11,2014-02-16T06:00:00Z,0.93,1005.95,-0.45,3.99,0.86,MAC000002,0.202
14.11,247,2.34,2014-02-16T07:00:00Z,0.22,1006.69,-1.03,3.45,0.86,MAC000002,0.20600000000000002
14.24,241,2.77,2014-02-16T08:00:00Z,1.06,1007.59,-0.43,3.34,0.88,MAC000002,0.223
14.31,249,3.73,2014-02-16T09:00:00Z,1.62,1008.09,0.35,3.91,0.86,MAC000002,0.23900000000000002
13.07,251,5.72,2014-02-16T10:00:00Z,1.7,1008.34,2.64,4.19,0.75,MAC000002,0.529
12.09,250,7.98,2014-02-16T11:00:00Z,2.26,1008.6,5.24,4.59,0.67,MAC000002,0.449
12.23,253,8.71,2014-02-16T12:00:00Z,0.61,1008.74,6.04,4.83,0.57,MAC000002,0.928
12.23,245,9.19,2014-02-16T13:00:00Z,0.01,1008.46,6.81,4.43,0.53,MAC000002,0.4570000000000001
12.13,241,9.98,2014-02-16T14:00:00Z,-0.14,1008,7.87,4.25,0.49,MAC000002,0.473
12.13,228,9.74,2014-02-16T15:00:00Z,0.6,1007.61,7.51,4.39,0.53,MAC000002,0.612
12.23,216,9.93,2014-02-16T16:00:00Z,0.71,1007.27,7.88,4.08,0.53,MAC000002,0.899
12.13,203,8.36,2014-02-16T17:00:00Z,1.25,1007.07,6.68,2.78,0.61,MAC000002,1.049
12.84,187,7.59,2014-02-16T18:00:00Z,2.51,1007.39,5.84,2.69,0.7,MAC000002,1.046
13.29,180,6.71,2014-02-16T19:00:00Z,2.81,1007.64,4.81,2.65,0.76,MAC000002,3.7870000999999998
11.6,191,6.24,2014-02-16T20:00:00Z,3.62,1007.61,4.49,2.36,0.83,MAC000002,2.5369998999999996
11.22,190,5.67,2014-02-16T21:00:00Z,4.06,1007.5,4.41,1.75,0.89,MAC000002,3.815
9.99,166,5.14,2014-02-16T22:00:00Z,4.07,1007.32,3.61,1.93,0.93,MAC000002,1.558
8.74,154,5.22,2014-02-16T23:00:00Z,4.18,1007.15,3.76,1.87,0.93,MAC000002,0.94
7.31,159,5.1,2014-02-17T00:00:00Z,4.16,1007.05,3.33,2.16,0.94,MAC000002,0.40800000000000003
6.86,156,5.09,2014-02-17T01:00:00Z,4.16,1006.84,3.19,2.29,0.94,MAC000002,0.22699999999999998
6.45,156,5.02,2014-02-17T02:00:00Z,4.19,1006.73,3.75,1.68,0.94,MAC000002,0.36600000000000005
6.16,160,5.08,2014-02-17T03:00:00Z,4.51,1006.63,3.43,2.04,0.96,MAC000002,0.21300000000000002
7,158,5.22,2014-02-17T04:00:00Z,4.28,1006.46,3.66,1.96,0.94,MAC000002,0.21100000000000002
8.34,158,4.89,2014-02-17T05:00:00Z,4.26,1006.44,2.84,2.42,0.96,MAC000002,0.21300000000000002
9.78,155,5.29,2014-02-17T06:00:00Z,4.72,1006.46,3.01,2.79,0.96,MAC000002,0.21000000000000002
10.33,156,6.04,2014-02-17T07:00:00Z,5.34,1006.63,3.72,3.06,0.95,MAC000002,0.252
9.87,164,7.33,2014-02-17T08:00:00Z,6.28,1007.21,4.98,3.52,0.93,MAC000002,0.643
9.78,176,7.98,2014-02-17T09:00:00Z,6.17,1007.67,5.27,4.54,0.88,MAC000002,0.41400000000000003
11.62,186,8.99,2014-02-17T10:00:00Z,6.35,1007.94,6.34,4.96,0.84,MAC000002,0.5529999999999999
11.93,193,9.7,2014-02-17T11:00:00Z,6.28,1008.11,7.06,5.42,0.79,MAC000002,0.941
11.73,196,10.32,2014-02-17T12:00:00Z,6.05,1008.24,10.32,6.14,0.75,MAC000002,0.494
12.13,189,10.67,2014-02-17T13:00:00Z,5.15,1008.23,10.67,6.04,0.69,MAC000002,0.23500000000000004
12.13,186,10.67,2014-02-17T14:00:00Z,4.58,1008.11,10.67,6.2,0.66,MAC000002,0.21300000000000002
12.13,181,10.27,2014-02-17T15:00:00Z,4.55,1008.14,10.27,5.55,0.68,MAC000002,0.245
12.13,175,9.69,2014-02-17T16:00:00Z,4.44,1008.09,7.01,5.56,0.7,MAC000002,0.244
12.26,173,9.53,2014-02-17T17:00:00Z,4.4,1008.1,6.96,5.11,0.7,MAC000002,0.781
12.38,167,9.12,2014-02-17T18:00:00Z,4.39,1008.3,6.59,4.73,0.72,MAC000002,0.805
12.86,172,9.11,2014-02-17T19:00:00Z,4.02,1008.54,6.47,4.99,0.7,MAC000002,1.433
11.72,170,8.98,2014-02-17T20:00:00Z,4.52,1008.96,6.36,4.9,0.74,MAC000002,0.9530000000000001
11.02,175,8.18,2014-02-17T21:00:00Z,5.52,1009.29,5.45,4.67,0.83,MAC000002,0.9600000000000001
9.9,176,7.76,2014-02-17T22:00:00Z,6.01,1009.52,4.97,4.59,0.89,MAC000002,0.9630000000000001
11.67,179,8.1,2014-02-17T23:00:00Z,6.06,1009.56,5.46,4.44,0.87,MAC000002,0.9390000000000001
11.68,181,8.12,2014-02-18T00:00:00Z,6.12,1009.44,5.57,4.24,0.87,MAC000002,0.901
11.02,182,8.08,2014-02-18T01:00:00Z,6.19,1009.27,5.78,3.74,0.88,MAC000002,0.45099999999999996
11.68,182,7.64,2014-02-18T02:00:00Z,6.56,1009.06,5.34,3.55,0.93,MAC000002,0.20900000000000002
11.23,180,7.64,2014-02-18T03:00:00Z,6.17,1008.9,5.53,3.23,0.9,MAC000002,0.20700000000000002
11.78,177,8.07,2014-02-18T04:00:00Z,6.57,1008.75,6.26,2.9,0.9,MAC000002,0.21500000000000002
11.7,171,8.07,2014-02-18T05:00:00Z,6.58,1008.52,6.12,3.11,0.9,MAC000002,0.216
11.75,173,7.68,2014-02-18T06:00:00Z,6.23,1008.42,5.73,2.99,0.91,MAC000002,0.21300000000000002
10.62,179,7.74,2014-02-18T07:00:00Z,6.21,1008.38,5.86,2.91,0.9,MAC000002,0.213
11.27,181,7.74,2014-02-18T08:00:00Z,6.57,1008.65,5.92,2.83,0.92,MAC000002,0.25
11.43,185,8.6,2014-02-18T09:00:00Z,6.72,1008.79,6.51,3.56,0.88,MAC000002,0.5820000000000001
9.99,193,9.13,2014-02-18T10:00:00Z,7.18,1008.82,7.17,3.54,0.88,MAC000002,0.609
10.11,192,9.62,2014-02-18T11:00:00Z,7.33,1008.77,7.74,3.57,0.86,MAC000002,0.959
10.25,200,10.06,2014-02-18T12:00:00Z,7.35,1008.53,10.06,3.83,0.83,MAC000002,0.46199999999999997
12.13,211,10.13,2014-02-18T13:00:00Z,7.22,1008.18,10.13,4.25,0.82,MAC000002,0.219
9.95,214,8.58,2014-02-18T14:00:00Z,6.63,1007.8,6.07,4.4,0.88,MAC000002,0.25
11.76,222,9.69,2014-02-18T15:00:00Z,6.61,1007.67,7.59,4.07,0.81,MAC000002,0.203
12.04,220,10.02,2014-02-18T16:00:00Z,6.24,1007.63,10.02,3.55,0.77,MAC000002,0.328
12.13,219,9.34,2014-02-18T17:00:00Z,5.87,1007.73,7.59,3.22,0.79,MAC000002,0.662
12.13,220,8.34,2014-02-18T18:00:00Z,6.04,1008.11,6.83,2.54,0.85,MAC000002,0.8140000000000001
12.13,227,7.86,2014-02-18T19:00:00Z,5.52,1008.65,6.41,2.35,0.85,MAC000002,0.925
12.97,224,7.26,2014-02-18T20:00:00Z,5.04,1008.91,5.48,2.62,0.86,MAC000002,1.6920000000000002
13.02,238,6.79,2014-02-18T21:00:00Z,4.96,1009.45,4.73,2.89,0.88,MAC000002,2.9020001000000004
12.42,244,6.33,2014-02-18T22:00:00Z,4.88,1009.78,4.11,3,0.9,MAC000002,2.645
10.49,244,5.85,2014-02-18T23:00:00Z,4.8,1009.87,3.83,2.6,0.93,MAC000002,0.9630000000000001
9.29,252,5.77,2014-02-19T00:00:00Z,4.32,1010.22,3.3,3.19,0.9,MAC000002,0.938
8.43,255,5.45,2014-02-19T01:00:00Z,4.43,1010.73,2.68,3.55,0.93,MAC000002,0.9450000000000001
8.48,252,5.33,2014-02-19T02:00:00Z,4.33,1010.7,2.73,3.25,0.93,MAC000002,0.934
5.47,247,5.62,2014-02-19T03:00:00Z,4.29,1010.68,3.19,3.09,0.91,MAC000002,0.517
4.54,237,5.19,2014-02-19T04:00:00Z,4.2,1010.34,2.65,3.11,0.93,MAC000002,0.217
6.76,238,5.19,2014-02-19T05:00:00Z,4.19,1010.94,2.83,2.87,0.93,MAC000002,0.21500000000000002
10.19,239,5.33,2014-02-19T06:00:00Z,4.37,1011.22,3.14,2.68,0.94,MAC000002,0.215
10.56,241,5.52,2014-02-19T07:00:00Z,4.37,1011.44,3.26,2.83,0.92,MAC000002,0.20800000000000002
9.7,243,5.97,2014-02-19T08:00:00Z,4.54,1011.98,3.67,3,0.91,MAC000002,0.25
11.38,238,6.65,2014-02-19T09:00:00Z,5.14,1012.28,4.24,3.37,0.9,MAC000002,1.379
11.8,243,7.3,2014-02-19T10:00:00Z,5.33,1012.47,4.83,3.71,0.87,MAC000002,0.7969999999999999
12.13,246,9.06,2014-02-19T11:00:00Z,5.83,1012.6,6.73,4.22,0.8,MAC000002,0.954
12.13,239,9.27,2014-02-19T12:00:00Z,5.78,1012.92,6.99,4.24,0.79,MAC000002,0.56
12.09,243,10.13,2014-02-19T13:00:00Z,6.25,1012.82,10.13,4.48,0.77,MAC000002,0.29200000000000004
11.38,240,10.07,2014-02-19T14:00:00Z,6.28,1012.6,10.07,4.47,0.77,MAC000002,0.25
11.68,233,9.99,2014-02-19T15:00:00Z,6.27,1012.35,7.91,4.17,0.78,MAC000002,0.265
11.6,222,9.22,2014-02-19T16:00:00Z,6.78,1012.17,7.26,3.55,0.85,MAC000002,0.369
12.13,212,9.15,2014-02-19T17:00:00Z,6.74,1012.1,7.66,2.74,0.85,MAC000002,0.5770000000000001
12.13,195,8.54,2014-02-19T18:00:00Z,6.55,1012.01,6.68,3.13,0.87,MAC000002,1.0510000000000002
11.89,198,8.56,2014-02-19T19:00:00Z,6.59,1011.94,6.58,3.34,0.87,MAC000002,0.966
11.72,196,9.05,2014-02-19T20:00:00Z,6.4,1011.56,7,3.66,0.83,MAC000002,0.453
9.29,191,8.64,2014-02-19T21:00:00Z,6.84,1011.07,6.53,3.61,0.88,MAC000002,0.851
7.34,193,9.14,2014-02-19T22:00:00Z,7.34,1010.67,6.9,4.11,0.88,MAC000002,0.831
6.71,191,9.2,2014-02-19T23:00:00Z,7.77,1009.75,6.72,4.68,0.91,MAC000002,0.8130000000000001
8.9,190,9.23,2014-02-20T00:00:00Z,7.79,1008.86,6.71,4.8,0.91,MAC000002,0.45
9.12,195,9.73,2014-02-20T01:00:00Z,8.26,1007.77,7.15,5.27,0.91,MAC000002,0.20900000000000002
8.85,193,9.72,2014-02-20T02:00:00Z,8.27,1006.57,6.97,5.74,0.91,MAC000002,0.20800000000000002
8.37,194,9.9,2014-02-20T03:00:00Z,8.83,1005.46,7.16,5.88,0.93,MAC000002,0.20800000000000002
8.08,196,10.29,2014-02-20T04:00:00Z,8.8,1004.33,10.29,5.98,0.9,MAC000002,0.21600000000000003
8.08,201,10.37,2014-02-20T05:00:00Z,8.89,1003.32,10.37,6.27,0.91,MAC000002,0.216
9.75,209,10.42,2014-02-20T06:00:00Z,9.38,1002.5,10.42,6.22,0.93,MAC000002,0.21400000000000002
11.09,208,10.82,2014-02-20T07:00:00Z,9.22,1001.52,10.82,6.06,0.9,MAC000002,0.21400000000000002
10.46,205,10.94,2014-02-20T08:00:00Z,8.47,1001.08,10.94,6.69,0.85,MAC000002,0.642
7.63,204,11.32,2014-02-20T09:00:00Z,8.96,1000.56,11.32,7.21,0.85,MAC000002,0.5609999999999999
7.64,201,11.02,2014-02-20T10:00:00Z,9.27,1000.02,11.02,7.43,0.89,MAC000002,0.897
10.07,204,11.37,2014-02-20T11:00:00Z,9.42,999.6,11.37,7.19,0.88,MAC000002,0.403
9.19,211,11.34,2014-02-20T12:00:00Z,9.37,999.18,11.34,6.79,0.88,MAC000002,0.202
11.23,227,11.45,2014-02-20T13:00:00Z,9.23,998.64,11.45,6.16,0.86,MAC000002,0.21600000000000003
12.09,237,12.39,2014-02-20T14:00:00Z,8.71,998.57,12.39,4.99,0.78,MAC000002,0.21699999999999997
12.13,238,12.5,2014-02-20T15:00:00Z,6.97,998.28,12.5,5.63,0.69,MAC000002,0.21600000000000003
11.52,242,11.74,2014-02-20T16:00:00Z,5.13,998.37,11.74,7.17,0.64,MAC000002,0.275
11.73,249,10.23,2014-02-20T17:00:00Z,4.61,998.92,10.23,6.3,0.68,MAC000002,0.486
12.25,239,8.51,2014-02-20T18:00:00Z,4.44,999.66,5.63,5.23,0.76,MAC000002,1.191
12.25,241,8.02,2014-02-20T19:00:00Z,4.28,1000.3,5.36,4.44,0.77,MAC000002,1.139
13.26,234,7.34,2014-02-20T20:00:00Z,4.14,1000.53,4.68,4.09,0.8,MAC000002,0.8530000000000001
13.45,231,6.84,2014-02-20T21:00:00Z,3.68,1000.81,4.27,3.73,0.8,MAC000002,0.8840000000000001
13.45,230,6.86,2014-02-20T22:00:00Z,3.74,1000.98,4.31,3.7,0.81,MAC000002,0.9460000000000001
14,229,6.34,2014-02-20T23:00:00Z,3.68,1001.06,3.95,3.26,0.83,MAC000002,0.871
13.2,237,6.14,2014-02-21T00:00:00Z,3.15,1001.19,3.82,3.07,0.81,MAC000002,0.402
13.2,239,5.64,2014-02-21T01:00:00Z,3.06,1001.31,3.14,3.19,0.83,MAC000002,0.222
13.02,243,5.13,2014-02-21T02:00:00Z,2.67,1001.62,2.38,3.42,0.84,MAC000002,0.22000000000000003
13.68,243,4.71,2014-02-21T03:00:00Z,2.24,1001.63,1.92,3.33,0.84,MAC000002,0.36700000000000005
14.24,250,4.15,2014-02-21T04:00:00Z,2.08,1002.01,0.99,3.7,0.86,MAC000002,0.21200000000000002
13.45,242,3.74,2014-02-21T05:00:00Z,1.59,1002.34,0.71,3.38,0.86,MAC000002,0.20800000000000002
16.09,232,3.59,2014-02-21T06:00:00Z,1.43,1002.83,0.56,3.34,0.86,MAC000002,0.21200000000000002
16.09,234,3.59,2014-02-21T07:00:00Z,1.07,1003.02,0.19,3.89,0.84,MAC000002,0.253
15.55,237,4.25,2014-02-21T08:00:00Z,1.32,1003.68,0.64,4.52,0.81,MAC000002,0.538
15.5,239,5.52,2014-02-21T09:00:00Z,2.15,1004.32,1.85,5.29,0.79,MAC000002,0.458
12.09,240,7.08,2014-02-21T10:00:00Z,2.27,1004.52,3.48,6.15,0.71,MAC000002,0.23900000000000002
12.13,239,8.57,2014-02-21T11:00:00Z,2.09,1004.66,5.13,6.92,0.64,MAC000002,0.219
12.13,235,8.85,2014-02-21T12:00:00Z,0.64,1004.49,5.18,8.01,0.56,MAC000002,0.762
12.13,239,8.91,2014-02-21T13:00:00Z,0.03,1004.04,5.14,8.42,0.54,MAC000002,0.867
12.13,238,10.15,2014-02-21T14:00:00Z,0.87,1003.86,10.15,8.06,0.53,MAC000002,0.69
12.13,236,10,2014-02-21T15:00:00Z,0.54,1003.6,6.71,7.86,0.52,MAC000002,0.6849999999999999
12.13,231,9.53,2014-02-21T16:00:00Z,1.02,1003.64,6.11,7.83,0.55,MAC000002,0.536
12.23,225,8.44,2014-02-21T17:00:00Z,1.32,1003.91,5.06,6.63,0.61,MAC000002,0.337
12.23,224,7.74,2014-02-21T18:00:00Z,1.93,1004.24,4.38,5.97,0.67,MAC000002,0.65
13,227,7.62,2014-02-21T19:00:00Z,2.08,1004.4,4.22,6.02,0.68,MAC000002,1.408
13.33,221,6.87,2014-02-21T20:00:00Z,1.98,1004.12,3.38,5.71,0.71,MAC000002,0.859
13.5,220,6.88,2014-02-21T21:00:00Z,2.41,1004.28,3.38,5.76,0.73,MAC000002,0.95
13.5,215,6.53,2014-02-21T22:00:00Z,2.81,1004.21,3.09,5.37,0.77,MAC000002,0.918
12.81,220,6.94,2014-02-21T23:00:00Z,3.14,1004.17,3.54,5.53,0.77,MAC000002,0.901
12.81,226,6.85,2014-02-22T00:00:00Z,2.78,1004.14,3.54,5.26,0.75,MAC000002,0.6990000000000001
12.81,228,6.71,2014-02-22T01:00:00Z,2.74,1004.3,3.49,4.96,0.76,MAC000002,0.22800000000000004
13.02,229,6.26,2014-02-22T02:00:00Z,2.35,1004.52,2.96,4.88,0.76,MAC000002,0.20600000000000002
13.76,232,5.83,2014-02-22T03:00:00Z,2.34,1004.75,2.66,4.43,0.78,MAC000002,0.20700000000000002
13.89,232,5.31,2014-02-22T04:00:00Z,2.23,1005.04,1.79,4.86,0.8,MAC000002,0.21400000000000002
14.31,234,5.19,2014-02-22T05:00:00Z,2.17,1005.56,1.83,4.48,0.81,MAC000002,0.215
13.65,232,5.1,2014-02-22T06:00:00Z,2.17,1006.29,1.68,4.56,0.81,MAC000002,0.21300000000000002
13.76,235,4.72,2014-02-22T07:00:00Z,2.14,1007.13,1.59,3.87,0.83,MAC000002,0.223
14.98,235,4.95,2014-02-22T08:00:00Z,2.22,1008.29,1.98,3.69,0.82,MAC000002,0.328
15.22,238,6.6,2014-02-22T09:00:00Z,2.81,1009.14,3.58,4.48,0.77,MAC000002,0.741
12.52,244,8.19,2014-02-22T10:00:00Z,3.36,1009.59,5.13,5.5,0.72,MAC000002,0.69
12.13,253,9.66,2014-02-22T11:00:00Z,3.21,1010.11,6.89,5.75,0.64,MAC000002,0.606
12.13,249,9.61,2014-02-22T12:00:00Z,2.83,1010.46,6.86,5.65,0.63,MAC000002,0.243
12.13,243,10.91,2014-02-22T13:00:00Z,1.99,1010.39,10.91,5.51,0.54,MAC000002,0.21800000000000003
12.13,239,11.63,2014-02-22T14:00:00Z,2.36,1010.55,11.63,5.87,0.53,MAC000002,0.56
12.13,230,11.17,2014-02-22T15:00:00Z,1.68,1010.83,11.17,5.74,0.52,MAC000002,0.358
12.13,224,10.7,2014-02-22T16:00:00Z,1.41,1011.01,10.7,5.22,0.53,MAC000002,0.373
12.13,216,9.92,2014-02-22T17:00:00Z,2.01,1011.38,7.43,5.15,0.58,MAC000002,0.744
13.02,213,8.77,2014-02-22T18:00:00Z,1.85,1011.88,6.29,4.42,0.62,MAC000002,0.9400000000000001
13.41,210,7.95,2014-02-22T19:00:00Z,2.79,1012.47,5.22,4.55,0.7,MAC000002,1.352
13.45,210,7.52,2014-02-22T20:00:00Z,3.29,1012.61,4.58,4.78,0.75,MAC000002,0.7220000000000001
12.81,201,7.57,2014-02-22T21:00:00Z,3.89,1012.66,4.7,4.67,0.78,MAC000002,0.877
12.59,202,8.16,2014-02-22T22:00:00Z,4.35,1012.69,5.39,4.73,0.77,MAC000002,0.8760000000000001
12.68,205,8.64,2014-02-22T23:00:00Z,4.5,1012.38,5.73,5.39,0.75,MAC000002,0.841
12.68,200,9.08,2014-02-23T00:00:00Z,3.99,1012.08,6.02,6.19,0.7,MAC000002,0.748
11.47,198,8.72,2014-02-23T01:00:00Z,4.13,1011.87,5.61,6,0.73,MAC000002,0.266
11.62,195,8.67,2014-02-23T02:00:00Z,5.17,1011.3,5.53,6.06,0.79,MAC000002,0.35400000000000004
11.94,198,9.17,2014-02-23T03:00:00Z,5.29,1010.83,6.16,6.12,0.77,MAC000002,0.21600000000000003
11.09,201,9.22,2014-02-23T04:00:00Z,5.88,1010.33,6.19,6.15,0.8,MAC000002,0.21400000000000002
12.18,199,9.24,2014-02-23T05:00:00Z,6.81,1010.23,6.32,5.89,0.85,MAC000002,0.21200000000000002
11.96,201,9.69,2014-02-23T06:00:00Z,6.82,1010.01,6.62,6.72,0.82,MAC000002,0.213
12.52,203,9.73,2014-02-23T07:00:00Z,7.21,1010.16,6.56,7.11,0.84,MAC000002,0.21200000000000002
10.99,206,9.81,2014-02-23T08:00:00Z,6.84,1010.4,6.71,6.92,0.82,MAC000002,0.20900000000000002
11.6,204,10.3,2014-02-23T09:00:00Z,7.2,1010.34,10.3,7.69,0.81,MAC000002,0.273
11.54,201,10.74,2014-02-23T10:00:00Z,7.26,1010.34,10.74,7.85,0.79,MAC000002,0.8380000000000001
11.84,208,11.43,2014-02-23T11:00:00Z,6.76,1010.55,11.43,9.08,0.73,MAC000002,0.6579999999999999
12.09,212,11.49,2014-02-23T12:00:00Z,6.82,1010.53,11.49,9.47,0.73,MAC000002,1.7369999999999999
11.86,210,11.48,2014-02-23T13:00:00Z,6.76,1010.01,11.48,9.53,0.73,MAC000002,0.9069999999999999
11.96,209,11.91,2014-02-23T14:00:00Z,6.86,1009.82,11.91,8.98,0.71,MAC000002,0.696
12.13,210,11.63,2014-02-23T15:00:00Z,6.57,1009.64,11.63,8.43,0.71,MAC000002,0.745
12.13,206,11.94,2014-02-23T16:00:00Z,6.58,1009.78,11.94,8.4,0.7,MAC000002,0.508
12.13,204,11.41,2014-02-23T17:00:00Z,6.21,1009.87,11.41,8.1,0.7,MAC000002,0.619
12.13,196,10.99,2014-02-23T18:00:00Z,6,1010.22,10.99,7.81,0.71,MAC000002,0.734
13.02,187,10.76,2014-02-23T19:00:00Z,6.02,1010.49,10.76,6.38,0.72,MAC000002,1.371
14.61,182,10.38,2014-02-23T20:00:00Z,6.04,1010.34,10.38,6.46,0.74,MAC000002,0.475
14,179,10.37,2014-02-23T21:00:00Z,5.65,1010.07,10.37,6.75,0.73,MAC000002,0.881
14,174,10.1,2014-02-23T22:00:00Z,5.58,1010.05,10.1,6.06,0.74,MAC000002,0.9590000000000001
14.31,173,9.63,2014-02-23T23:00:00Z,5.58,1009.69,7.03,5.28,0.76,MAC000002,0.931
14.31,168,9.18,2014-02-24T00:00:00Z,5.54,1009.14,6.37,5.51,0.78,MAC000002,0.867
13.45,164,9.01,2014-02-24T01:00:00Z,5.11,1008.63,6.28,5.15,0.77,MAC000002,0.272
13.02,158,8.58,2014-02-24T02:00:00Z,5.07,1007.7,6.06,4.43,0.79,MAC000002,0.21799999999999997
14.31,157,8.51,2014-02-24T03:00:00Z,5.03,1006.75,6.04,4.27,0.79,MAC000002,0.21600000000000003
14,164,8.12,2014-02-24T04:00:00Z,4.56,1006.15,5.78,3.83,0.78,MAC000002,0.21400000000000002
14.03,166,8.08,2014-02-24T05:00:00Z,5.02,1005.7,5.69,3.9,0.81,MAC000002,0.21000000000000002
14.31,166,8.31,2014-02-24T06:00:00Z,5.05,1005.4,6.23,3.42,0.8,MAC000002,0.20700000000000002
16.09,171,7.99,2014-02-24T07:00:00Z,5.02,1005.23,5.52,4.02,0.82,MAC000002,0.253
16.09,177,8.08,2014-02-24T08:00:00Z,5.13,1005.37,5.52,4.25,0.82,MAC000002,0.5630000000000001
13.04,189,9.22,2014-02-24T09:00:00Z,5.65,1005.46,6.46,5.4,0.78,MAC000002,0.21600000000000003
12.25,193,11.32,2014-02-24T10:00:00Z,6.26,1005.3,11.32,5.5,0.71,MAC000002,0.21700000000000003
12.13,196,12.46,2014-02-24T11:00:00Z,5.85,1005.25,12.46,5.42,0.64,MAC000002,0.27
12.13,203,13.07,2014-02-24T12:00:00Z,6.58,1005.42,13.07,5.94,0.65,MAC000002,0.613
12.05,204,14.23,2014-02-24T13:00:00Z,6.52,1004.95,14.23,6,0.6,MAC000002,0.217
12.09,207,12.89,2014-02-24T14:00:00Z,6.35,1004.84,12.89,6.3,0.64,MAC000002,0.20400000000000001
11.99,202,12.38,2014-02-24T15:00:00Z,6.62,1004.84,12.38,6.43,0.68,MAC000002,0.202
11.07,198,11.64,2014-02-24T16:00:00Z,6.76,1004.9,11.64,5.64,0.72,MAC000002,0.374
11.22,187,11.22,2014-02-24T17:00:00Z,6.66,1004.83,11.22,4.85,0.74,MAC000002,0.786
11.99,174,10.92,2014-02-24T18:00:00Z,6.68,1004.67,10.92,4.16,0.75,MAC000002,1.266
